acc,status,balance,transferred,ms,note
nguyen64,OK,600,600,3310,
nguyen640,OK,550,550,3344,
nguyen641,OK,550,550,3344,
nguyen642,OK,425,425,3414,
nguyen643,OK,1150,1150,3208,
nguyen644,OK,1400,1400,3104,
nguyen645,OK,425,425,3216,
nguyen646,OK,475,475,3106,
nguyen647,OK,1150,1150,3041,
nguyen648,OK,1150,1150,3279,
nguyen649,OK,450,450,2576,
nguyen65,OK,650,650,3394,
nguyen650,OK,475,475,3040,
nguyen651,OK,1150,1150,3047,
nguyen652,OK,475,475,2950,
nguyen653,OK,600,600,2939,
nguyen654,OK,600,600,2996,
nguyen655,OK,425,425,2880,
nguyen656,OK,475,475,2920,
nguyen657,OK,550,550,3029,
nguyen658,OK,500,500,2993,
nguyen659,OK,425,425,2860,
nguyen66,OK,550,550,3235,
nguyen660,OK,900,900,2953,
nguyen661,OK,700,700,3028,
nguyen662,OK,450,450,2927,
nguyen663,OK,900,900,2884,
nguyen664,OK,700,700,2884,
nguyen665,OK,500,500,3017,
nguyen666,OK,650,650,2980,
nguyen667,OK,550,550,2867,
nguyen668,OK,900,900,2894,
nguyen669,OK,900,900,2825,
nguyen67,OK,1400,1400,3214,
nguyen670,OK,600,600,3039,
nguyen671,OK,600,600,2953,
nguyen672,OK,600,600,2996,
nguyen673,OK,425,425,3192,
nguyen674,OK,550,550,3051,
nguyen675,OK,1400,1400,3085,
nguyen676,OK,1400,1400,3084,
nguyen677,OK,550,550,3231,
nguyen679,OK,900,900,3146,
nguyen68,OK,500,500,3392,
nguyen680,OK,450,450,3136,
nguyen681,OK,475,475,2969,
nguyen682,OK,500,500,3201,
nguyen683,OK,700,700,3235,
nguyen684,OK,1150,1150,3172,
nguyen685,OK,410,410,3262,
nguyen686,OK,1150,1150,3200,
nguyen687,OK,450,450,3220,
nguyen688,OK,1400,1400,3147,
nguyen689,OK,1400,1400,3011,
nguyen69,OK,650,650,3371,
nguyen690,OK,550,550,3021,
nguyen691,OK,1150,1150,2921,
nguyen692,OK,650,650,2885,
nguyen693,OK,550,550,3057,
nguyen694,OK,425,425,2976,
nguyen695,OK,550,550,2932,
nguyen696,OK,900,900,2877,
nguyen697,OK,550,550,2951,
nguyen698,OK,1150,1150,2914,
nguyen699,OK,1400,1400,2907,
nguyen70,OK,1400,1400,3374,
nguyen700,OK,410,410,2834,
nguyen701,OK,600,600,2955,
nguyen702,OK,700,700,2980,
nguyen703,OK,1150,1150,2959,
nguyen704,OK,600,600,2474,
nguyen705,OK,450,450,2986,
nguyen706,OK,550,550,3022,
nguyen707,OK,1150,1150,2852,
nguyen708,OK,1400,1400,3063,
nguyen709,OK,500,500,3142,
nguyen71,OK,410,410,3274,
nguyen710,OK,1150,1150,2952,
nguyen711,OK,650,650,2586,
nguyen712,OK,1150,1150,2940,
nguyen713,OK,650,650,3033,
nguyen714,OK,425,425,3024,
nguyen715,OK,1400,1400,3195,
nguyen716,OK,1150,1150,3174,
nguyen717,OK,650,650,3077,
nguyen718,OK,1150,1150,3028,
nguyen719,OK,450,450,3179,
nguyen72,OK,450,450,3174,
nguyen720,OK,425,425,3153,
nguyen721,OK,650,650,3047,
nguyen722,OK,600,600,3012,
nguyen723,OK,410,410,2913,
nguyen724,OK,410,410,3001,
nguyen725,OK,500,500,3099,
nguyen726,OK,410,410,3010,
nguyen727,OK,900,900,3161,
nguyen728,OK,450,450,2990,
nguyen729,OK,500,500,3097,
nguyen73,OK,1150,1150,3106,
nguyen730,OK,650,650,3128,
nguyen731,OK,650,650,3188,
nguyen732,OK,475,475,3065,
nguyen733,OK,500,500,2967,
nguyen734,OK,475,475,3081,
nguyen735,OK,1400,1400,3131,
nguyen736,OK,700,700,2986,
nguyen737,OK,475,475,2990,
nguyen738,OK,1150,1150,2941,
nguyen739,OK,900,900,2987,
nguyen74,OK,410,410,3295,
nguyen740,OK,600,600,2879,
nguyen741,OK,410,410,2899,
nguyen742,OK,550,550,3100,
nguyen743,OK,500,500,2925,
nguyen744,OK,650,650,3023,
nguyen745,OK,425,425,3096,
nguyen746,OK,450,450,3146,
nguyen747,OK,475,475,3064,
nguyen748,OK,450,450,3247,
nguyen749,OK,1400,1400,3072,
nguyen75,OK,1400,1400,3043,
nguyen750,OK,900,900,3060,
nguyen751,OK,900,900,3070,
nguyen752,OK,450,450,3040,
nguyen753,OK,425,425,3003,
nguyen754,OK,475,475,3130,
nguyen755,OK,900,900,3084,
nguyen756,OK,475,475,3011,
nguyen757,OK,425,425,2981,
nguyen758,OK,700,700,2945,
nguyen759,OK,475,475,2941,
nguyen76,OK,475,475,3058,
nguyen760,OK,900,900,2931,
nguyen761,OK,600,600,2936,
nguyen762,OK,600,600,2873,
nguyen763,OK,410,410,3072,
nguyen764,OK,475,475,3085,
nguyen765,OK,1150,1150,3097,
nguyen766,OK,475,475,2582,
nguyen767,OK,700,700,2830,
nguyen768,OK,700,700,3082,
nguyen769,OK,700,700,3096,
nguyen77,OK,450,450,3162,
nguyen770,OK,1400,1400,2956,
nguyen771,OK,900,900,2993,
nguyen772,OK,475,475,2927,
nguyen773,OK,425,425,3066,
nguyen774,OK,425,425,2931,
nguyen775,OK,900,900,2942,
nguyen776,OK,1150,1150,3062,
nguyen777,OK,1400,1400,2948,
nguyen778,OK,550,550,2790,
nguyen779,OK,450,450,3095,
nguyen78,OK,600,600,3456,
nguyen780,OK,475,475,3174,
nguyen781,OK,475,475,3118,
nguyen782,OK,650,650,3076,
nguyen783,OK,450,450,3132,
nguyen784,OK,1150,1150,3023,
nguyen785,OK,1150,1150,3011,
nguyen786,OK,550,550,3081,
nguyen787,OK,650,650,3093,
nguyen788,OK,900,900,3144,
nguyen789,OK,475,475,3040,
nguyen79,OK,600,600,3162,
nguyen790,OK,450,450,3281,
nguyen791,OK,600,600,3214,
nguyen792,OK,650,650,3086,
nguyen793,OK,450,450,3003,
nguyen794,OK,1400,1400,2992,
nguyen795,OK,650,650,3142,
nguyen796,OK,1400,1400,3084,
nguyen797,OK,600,600,2965,
nguyen798,OK,1150,1150,2860,
nguyen799,OK,700,700,2907,
nguyen80,OK,1150,1150,3213,
nguyen800,OK,425,425,3140,
nguyen801,OK,475,475,2930,
nguyen802,OK,550,550,2921,
nguyen803,OK,550,550,2869,
nguyen804,OK,1400,1400,3054,
nguyen805,OK,410,410,3013,
nguyen806,OK,425,425,2507,
nguyen807,OK,425,425,2908,
nguyen808,OK,1400,1400,2950,
nguyen809,OK,425,425,2975,
nguyen81,OK,475,475,3123,
nguyen810,OK,900,900,2929,
nguyen811,OK,500,500,2978,
nguyen812,OK,425,425,3257,
nguyen813,OK,475,475,3173,
nguyen814,OK,700,700,3307,
nguyen815,OK,1150,1150,3146,
nguyen816,OK,700,700,3199,
nguyen817,OK,450,450,3208,
nguyen818,OK,650,650,3276,
nguyen819,OK,425,425,3144,
nguyen82,OK,475,475,3130,
nguyen820,OK,550,550,3133,
nguyen821,OK,700,700,3081,
nguyen822,OK,410,410,3082,
nguyen823,OK,650,650,3146,
nguyen824,OK,1400,1400,3103,
nguyen825,OK,425,425,3048,
nguyen826,OK,450,450,3013,
nguyen827,OK,900,900,3014,
nguyen828,OK,1150,1150,3163,
nguyen829,OK,650,650,3121,
nguyen83,OK,1400,1400,3279,
nguyen830,OK,700,700,3109,
nguyen831,OK,1150,1150,2920,
nguyen832,OK,600,600,2969,
nguyen833,OK,475,475,3013,
nguyen834,OK,475,475,2955,
nguyen835,OK,700,700,3100,
nguyen836,OK,550,550,3061,
nguyen837,OK,450,450,3013,
nguyen838,OK,475,475,2938,
nguyen839,OK,425,425,2938,
nguyen84,OK,650,650,3305,
nguyen840,OK,475,475,2944,
nguyen841,OK,425,425,3009,
nguyen842,OK,475,475,2922,
nguyen843,OK,1150,1150,2958,
nguyen844,OK,650,650,3031,
nguyen845,OK,475,475,2984,
nguyen846,OK,700,700,3000,
nguyen847,OK,410,410,2918,
nguyen848,OK,425,425,3044,
nguyen849,OK,475,475,3087,
nguyen85,OK,700,700,3363,
nguyen850,OK,425,425,2982,
nguyen851,OK,1400,1400,3305,
nguyen852,OK,425,425,3096,
nguyen853,OK,700,700,3184,
nguyen854,OK,1150,1150,3201,
nguyen855,OK,550,550,3161,
nguyen856,OK,410,410,3125,
nguyen857,OK,550,550,3090,
nguyen858,OK,550,550,3114,
nguyen859,OK,500,500,3082,
nguyen86,OK,550,550,3347,
nguyen860,OK,600,600,3090,
nguyen861,OK,700,700,3042,
nguyen862,OK,600,600,2958,
nguyen863,OK,1150,1150,3076,
nguyen864,OK,475,475,3031,
nguyen865,OK,1400,1400,3162,
nguyen866,OK,600,600,2908,
nguyen867,OK,410,410,2947,
nguyen868,OK,450,450,2954,
nguyen869,OK,900,900,2903,
nguyen87,OK,900,900,3350,
nguyen870,OK,1150,1150,2951,
nguyen871,OK,900,900,2912,
nguyen872,OK,1400,1400,2909,
nguyen873,OK,600,600,2894,
nguyen874,OK,410,410,3002,
nguyen875,OK,450,450,3058,
nguyen876,OK,500,500,2976,
nguyen877,OK,900,900,2941,
nguyen878,OK,700,700,3086,
nguyen879,OK,500,500,2912,
nguyen88,OK,650,650,3190,
nguyen880,OK,700,700,2958,
nguyen881,OK,450,450,3026,
nguyen882,OK,700,700,2959,
nguyen883,OK,425,425,3174,
nguyen884,OK,700,700,3199,
nguyen885,OK,900,900,3004,
nguyen886,OK,700,700,3205,
nguyen887,OK,650,650,3214,
nguyen888,OK,410,410,3192,
nguyen889,OK,600,600,3187,
nguyen89,OK,475,475,3489,
nguyen890,OK,475,475,3125,
nguyen891,OK,410,410,3276,
nguyen892,OK,900,900,3047,
nguyen893,OK,550,550,2955,
nguyen894,OK,1400,1400,2697,
nguyen895,OK,900,900,3210,
nguyen896,OK,600,600,2996,
nguyen897,OK,1400,1400,3126,
nguyen898,OK,700,700,3212,
nguyen899,OK,1400,1400,3117,
nguyen90,OK,900,900,2980,
nguyen900,OK,650,650,3137,
nguyen901,OK,475,475,2913,
nguyen902,OK,550,550,3168,
nguyen903,OK,1150,1150,3219,
nguyen904,OK,1150,1150,3256,
nguyen905,OK,700,700,2951,
nguyen906,OK,600,600,2877,
nguyen907,OK,475,475,3014,
nguyen908,OK,475,475,3176,
nguyen909,OK,450,450,3195,
nguyen91,OK,1400,1400,3023,
nguyen910,OK,600,600,3388,
nguyen911,OK,600,600,3103,
nguyen912,OK,600,600,3106,
nguyen913,OK,1150,1150,3157,
nguyen914,OK,450,450,2677,
nguyen915,OK,1150,1150,3170,
nguyen916,OK,475,475,2989,
nguyen917,OK,600,600,3147,
nguyen918,OK,475,475,3293,
nguyen919,OK,425,425,3143,
nguyen92,OK,1150,1150,2912,
nguyen920,OK,475,475,3148,
nguyen921,OK,1150,1150,2882,
nguyen922,OK,500,500,3057,
nguyen923,OK,425,425,3150,
nguyen924,OK,500,500,3045,
nguyen925,OK,600,600,3037,
nguyen926,OK,500,500,2929,
nguyen927,OK,500,500,3016,
nguyen928,OK,475,475,3049,
nguyen929,OK,410,410,3042,
nguyen93,OK,550,550,3091,
nguyen930,OK,475,475,3126,
nguyen931,OK,1400,1400,3068,
nguyen932,OK,425,425,3031,
nguyen933,OK,475,475,2876,
nguyen934,OK,1400,1400,2917,
nguyen935,OK,1150,1150,3045,
nguyen936,OK,475,475,3109,
nguyen937,OK,1400,1400,2638,
nguyen938,OK,1400,1400,2974,
nguyen939,OK,650,650,2991,
nguyen94,OK,600,600,2517,
nguyen940,OK,550,550,3127,
nguyen941,OK,700,700,3095,
nguyen942,OK,600,600,3105,
nguyen943,OK,450,450,3032,
nguyen944,OK,425,425,3020,
nguyen945,OK,1150,1150,2855,
nguyen946,OK,700,700,2875,
nguyen947,OK,650,650,3025,
nguyen948,OK,475,475,3016,
nguyen949,OK,900,900,2986,
nguyen95,OK,450,450,3207,
nguyen950,OK,900,900,2950,
nguyen951,OK,1150,1150,2920,
nguyen952,OK,425,425,3008,
nguyen953,OK,600,600,2893,
nguyen954,OK,1400,1400,2984,
nguyen955,OK,1150,1150,2979,
nguyen956,OK,1400,1400,2913,
nguyen957,OK,600,600,2920,
nguyen958,OK,1400,1400,3064,
nguyen959,OK,1400,1400,3000,
nguyen96,OK,425,425,2927,
nguyen960,OK,410,410,2910,
nguyen961,OK,900,900,2920,
nguyen962,OK,410,410,2951,
nguyen963,OK,550,550,2964,
nguyen964,OK,600,600,2915,
nguyen965,OK,475,475,3512,
nguyen966,OK,450,450,3586,
nguyen967,OK,425,425,2887,
nguyen968,OK,550,550,2887,
nguyen969,OK,600,600,3423,
nguyen97,OK,425,425,3295,
nguyen970,OK,410,410,3457,
nguyen971,OK,900,900,3287,
nguyen972,OK,900,900,3393,
nguyen973,OK,450,450,3289,
nguyen974,OK,900,900,3314,
nguyen975,OK,1150,1150,3274,
nguyen976,OK,550,550,3228,
nguyen977,OK,425,425,3110,
nguyen978,OK,500,500,2588,
nguyen979,OK,600,600,3249,
nguyen98,OK,700,700,2957,
nguyen980,OK,500,500,3252,
nguyen981,OK,1150,1150,3205,
nguyen982,OK,700,700,2962,
nguyen983,OK,475,475,3514,
nguyen984,OK,425,425,3098,
nguyen985,OK,900,900,3525,
nguyen986,OK,475,475,3469,
nguyen987,OK,475,475,3290,
nguyen988,OK,700,700,3123,
nguyen989,OK,410,410,3220,
nguyen99,OK,500,500,3090,
nguyen990,OK,1150,1150,3172,
nguyen991,OK,475,475,3298,
nguyen992,OK,425,425,3264,
nguyen993,OK,500,500,3237,
nguyen994,OK,900,900,3136,
nguyen995,OK,600,600,3059,
nguyen996,OK,1150,1150,3148,
nguyen997,OK,1400,1400,3172,
nguyen998,OK,900,900,3342,
bui1,OK,550,550,4958,
bui10,OK,700,700,3840,
bui100,OK,410,410,2858,
bui1000,OK,600,600,3480,
bui1001,OK,700,700,4183,
bui1002,OK,1400,1400,3143,
bui1003,OK,450,450,4147,
bui1004,OK,425,425,6138,
bui1005,OK,550,550,3566,
bui1006,OK,475,475,3274,
bui1007,OK,410,410,4816,
bui1008,OK,600,600,2843,
bui1009,OK,1400,1400,3401,
bui101,OK,450,450,7865,
bui1010,OK,900,900,3181,
bui1011,OK,1400,1400,3418,
bui1012,OK,1150,1150,3855,
bui1013,OK,1400,1400,3832,
bui1014,OK,1400,1400,6565,
bui1015,OK,500,500,7071,
bui1016,OK,425,425,5025,
bui1017,OK,700,700,3454,
bui1018,OK,1400,1400,3257,
bui1019,OK,410,410,3470,
bui102,OK,1150,1150,3718,
bui1020,OK,425,425,3295,
bui1021,OK,600,600,7801,
bui1022,OK,425,425,3204,
bui1023,OK,410,410,2986,
bui1024,OK,410,410,3003,
bui1025,OK,900,900,2726,
bui1026,OK,550,550,4690,
bui1027,OK,700,700,3550,
bui1028,OK,500,500,2711,
bui1029,OK,900,900,4569,
bui103,OK,450,450,3356,
bui1030,OK,1400,1400,3214,
bui1031,OK,500,500,3493,
bui1032,OK,475,475,3056,
bui1033,OK,450,450,3321,
bui1034,OK,900,900,3806,
bui1035,OK,600,600,3839,
bui1036,OK,410,410,3859,
bui1037,OK,425,425,3106,
bui1038,OK,475,475,3596,
bui1039,OK,450,450,3295,
bui104,OK,550,550,3174,
bui1040,OK,425,425,3667,
bui1041,OK,450,450,5550,
bui1042,OK,1150,1150,3017,
bui1043,OK,900,900,3445,
bui1044,OK,650,650,3774,
bui1045,OK,550,550,3527,
bui1046,OK,1150,1150,3185,
bui1047,OK,650,650,6425,
bui1048,OK,700,700,3364,
bui1049,OK,700,700,3674,
bui105,OK,600,600,4030,
bui1050,OK,650,650,3049,
bui1051,OK,550,550,2996,
bui1052,OK,1150,1150,2858,
bui1053,OK,425,425,3218,
bui1054,OK,900,900,2808,
bui1055,OK,1150,1150,10743,
bui1056,OK,1400,1400,2776,
bui1057,OK,1150,1150,2844,
bui1058,OK,900,900,2359,
bui1059,OK,500,500,4950,
bui106,OK,475,475,2694,
bui1060,OK,700,700,2693,
bui1061,OK,550,550,2924,
bui1062,OK,700,700,5601,
bui1063,OK,500,500,3234,
bui1064,OK,650,650,4369,
bui1065,OK,700,700,2772,
bui1066,OK,410,410,4449,
bui1067,OK,475,475,3305,
bui1068,OK,1150,1150,2839,
bui1069,OK,1150,1150,3005,
bui107,OK,1400,1400,3431,
bui1070,OK,1400,1400,3167,
bui1071,OK,600,600,3795,
bui1072,OK,1400,1400,4643,
bui1073,OK,1150,1150,3057,
bui1074,OK,450,450,2820,
bui1075,OK,700,700,2712,
bui1076,OK,500,500,3702,
bui1077,OK,1150,1150,3078,
bui1078,OK,450,450,4078,
bui1079,OK,900,900,4817,
bui108,OK,900,900,2948,
bui1080,OK,650,650,2622,
bui1081,OK,475,475,2891,
bui1082,OK,1400,1400,3865,
bui1083,OK,450,450,4144,
bui1084,OK,900,900,3994,
bui1085,OK,550,550,3125,
bui1086,OK,1150,1150,4124,
bui1087,OK,500,500,2519,
bui1088,OK,600,600,3162,
bui1089,OK,1150,1150,4565,
bui109,OK,700,700,3132,
bui1090,OK,500,500,11051,
bui1091,OK,500,500,2531,
bui1092,OK,600,600,3765,
bui1093,OK,900,900,3156,
bui1094,OK,475,475,2927,
bui1095,OK,450,450,2712,
bui1096,OK,475,475,3387,
bui1097,OK,410,410,3428,
bui1098,OK,550,550,2885,
bui1099,OK,410,410,3137,
bui11,OK,425,425,3318,
bui110,OK,1400,1400,3193,
bui1100,OK,425,425,3119,
bui1101,OK,410,410,3273,
bui1102,OK,650,650,2810,
bui1103,OK,1150,1150,3135,
bui1104,OK,650,650,3913,
bui1105,OK,900,900,2610,
bui1106,OK,450,450,3551,
bui1107,OK,550,550,2680,
bui1108,OK,700,700,3069,
bui1109,OK,475,475,2813,
bui111,OK,600,600,2929,
bui1110,OK,500,500,2907,
bui1111,OK,475,475,2970,
bui1112,OK,650,650,3213,
bui1113,OK,1400,1400,2879,
bui1114,OK,1400,1400,2891,
bui1115,OK,650,650,2650,
bui1116,OK,650,650,2956,
bui1117,OK,410,410,3021,
bui1118,OK,900,900,3379,
bui1119,OK,1150,1150,3627,
bui112,OK,900,900,3499,
bui1120,OK,1400,1400,4548,
bui1121,OK,410,410,3442,
bui1122,OK,450,450,4805,
bui1123,OK,600,600,2726,
bui1124,OK,600,600,2836,
bui1125,OK,550,550,3033,
bui1126,OK,410,410,3017,
bui1127,OK,410,410,3645,
bui1128,OK,1150,1150,3167,
bui1129,OK,700,700,3568,
bui113,OK,1150,1150,2618,
bui1130,OK,700,700,2707,
bui1131,OK,1150,1150,7096,
bui1132,OK,650,650,2422,
bui1133,OK,425,425,3920,
bui1134,OK,410,410,3349,
bui1135,OK,425,425,3376,
bui1136,OK,500,500,4620,
bui1137,OK,450,450,11270,
bui1138,OK,425,425,2881,
bui1139,OK,475,475,3445,
bui114,OK,700,700,4864,
bui1140,OK,650,650,4378,
bui1141,OK,600,600,3059,
bui1142,OK,450,450,4132,
bui1143,OK,1150,1150,5676,
bui1144,OK,1150,1150,5759,
bui1145,OK,410,410,3597,
bui1146,OK,650,650,3169,
bui1147,OK,475,475,4160,
bui1148,OK,410,410,2663,
bui1149,OK,1150,1150,3872,
bui115,OK,550,550,2934,
bui1150,OK,650,650,3457,
bui1151,OK,500,500,3587,
bui1152,OK,650,650,2762,
bui1153,OK,425,425,2841,
bui1154,OK,1150,1150,3726,
bui1155,OK,410,410,4655,
bui1156,OK,500,500,2963,
bui1157,OK,450,450,2781,
bui1158,OK,600,600,2672,
bui1159,OK,500,500,3291,
bui116,OK,700,700,3222,
bui1160,OK,700,700,2736,
bui1161,OK,425,425,4086,
bui1162,OK,1150,1150,3448,
bui1163,OK,1400,1400,3062,
bui1164,OK,650,650,3593,
bui1165,OK,425,425,2637,
bui1166,OK,450,450,6158,
bui1167,OK,900,900,3020,
bui1168,OK,600,600,3840,
bui1169,OK,425,425,2513,
bui117,OK,600,600,4437,
bui1170,OK,425,425,4044,
bui1171,OK,900,900,2712,
bui1172,OK,550,550,3034,
bui1173,OK,425,425,3070,
bui1174,OK,1150,1150,3145,
bui1175,OK,450,450,3332,
bui1176,OK,500,500,3143,
bui1177,OK,425,425,3059,
bui1178,OK,600,600,3360,
bui1179,OK,900,900,2841,
bui118,OK,900,900,4512,
bui1180,OK,500,500,2629,
bui1181,OK,650,650,3940,
bui1182,OK,450,450,3469,
bui1183,OK,600,600,3137,
bui1184,OK,500,500,3148,
bui1185,OK,1400,1400,3530,
bui1186,OK,410,410,2800,
bui1187,OK,1400,1400,2999,
bui1188,OK,900,900,2900,
bui1189,OK,475,475,5178,
bui119,OK,600,600,2790,
bui1190,OK,900,900,4398,
bui1191,OK,410,410,2870,
bui1192,OK,700,700,3011,
bui1193,OK,550,550,4264,
bui1194,OK,700,700,3141,
bui1195,OK,425,425,2875,
bui1196,OK,500,500,3368,
bui1197,OK,450,450,3256,
bui1198,OK,900,900,3651,
bui1199,OK,450,450,4258,
bui12,OK,700,700,4095,
bui120,OK,650,650,3003,
bui1200,OK,600,600,2991,
bui1201,OK,425,425,5137,
bui1202,OK,475,475,3901,
bui1203,OK,600,600,3580,
bui1204,OK,650,650,3735,
bui1205,OK,450,450,4378,
bui1206,OK,410,410,3584,
bui1207,OK,410,410,3025,
bui1208,OK,500,500,2749,
bui1209,OK,900,900,2976,
bui121,OK,1150,1150,3588,
bui1210,OK,600,600,2483,
bui1211,OK,500,500,3026,
bui1212,OK,1400,1400,2691,
bui1213,OK,600,600,5188,
bui1214,OK,1150,1150,3286,
bui1215,OK,425,425,2893,
bui1216,OK,500,500,3154,
bui1217,OK,1150,1150,2776,
bui1218,OK,1400,1400,2523,
bui1219,OK,550,550,2638,
bui122,OK,1150,1150,2756,
bui1220,OK,900,900,3302,
bui1221,OK,450,450,3837,
bui1222,OK,550,550,4182,
bui1223,OK,500,500,3625,
bui1224,OK,500,500,2721,
bui1225,OK,1400,1400,3222,
bui1226,OK,900,900,3151,
bui1227,OK,650,650,4897,
bui1228,OK,450,450,7547,
bui1229,OK,500,500,2500,
bui123,OK,700,700,3270,
bui1230,OK,425,425,3829,
bui1231,OK,475,475,3608,
bui1232,OK,425,425,12032,
bui1233,OK,1400,1400,3483,
bui1234,OK,410,410,2705,
bui1235,OK,475,475,3254,
bui1236,OK,900,900,4116,
bui1237,OK,475,475,2629,
bui1238,OK,550,550,2652,
bui1239,OK,475,475,2842,
bui124,OK,1150,1150,2669,
bui1240,OK,425,425,2766,
bui1241,OK,1150,1150,2935,
bui1242,OK,900,900,4820,
bui1243,OK,1150,1150,2891,
bui1244,OK,1150,1150,4298,
bui1245,OK,600,600,5514,
bui1246,OK,450,450,3053,
bui1247,OK,900,900,3474,
bui1248,OK,650,650,3938,
bui1249,OK,900,900,3396,
bui125,OK,425,425,4550,
bui1250,OK,600,600,3276,
bui1251,OK,900,900,3019,
bui1252,OK,1400,1400,3437,
bui1253,OK,475,475,2563,
bui1254,OK,1150,1150,2578,
bui1255,OK,1400,1400,2888,
bui1256,OK,550,550,2770,
bui1257,OK,475,475,3398,
bui1258,OK,475,475,2715,
bui1259,OK,500,500,3537,
bui126,OK,500,500,3356,
bui1260,OK,450,450,8226,
bui1261,OK,475,475,2686,
bui1262,OK,700,700,2945,
bui1263,OK,550,550,3240,
bui1264,OK,500,500,2931,
bui1265,OK,500,500,4685,
bui1266,OK,475,475,3534,
bui1267,OK,550,550,3817,
bui1268,OK,900,900,3674,
bui1269,OK,450,450,3395,
bui127,OK,550,550,4462,
bui1270,OK,600,600,2555,
bui1271,OK,500,500,2891,
bui1272,OK,425,425,6276,
bui1273,OK,410,410,2593,
bui1274,OK,410,410,2742,
bui1275,OK,425,425,2913,
bui1276,OK,650,650,3617,
bui1277,OK,425,425,4379,
bui1278,OK,1150,1150,4017,
bui1279,OK,550,550,3326,
bui128,OK,550,550,3618,
bui1280,OK,410,410,2938,
bui1281,OK,700,700,3005,
bui1282,OK,700,700,3838,
bui1283,OK,700,700,2767,
bui1284,OK,475,475,3245,
bui1285,OK,1400,1400,2935,
bui1286,OK,1150,1150,3166,
bui1287,OK,500,500,3296,
bui1288,OK,650,650,4315,
bui1289,OK,475,475,4025,
bui129,OK,600,600,3375,
bui1290,OK,1400,1400,3042,
bui1291,OK,700,700,5236,
bui1292,OK,410,410,3915,
bui1293,OK,650,650,9722,
bui1294,OK,410,410,3009,
bui1295,OK,450,450,3119,
bui1296,OK,1400,1400,3022,
bui1297,OK,700,700,3185,
bui1298,OK,450,450,3609,
bui1299,OK,410,410,2621,
bui13,OK,425,425,4578,
bui130,OK,410,410,3110,
bui1300,OK,550,550,6050,
bui1301,OK,450,450,2726,
bui1302,OK,450,450,4605,
bui1303,OK,500,500,3141,
bui1304,OK,450,450,2743,
bui1305,OK,600,600,3868,
bui1306,OK,425,425,5120,
bui1307,OK,475,475,4534,
bui1308,OK,500,500,5741,
bui1309,OK,700,700,3309,
bui131,OK,410,410,3644,
bui1310,OK,450,450,3174,
bui1311,OK,900,900,3274,
bui1312,OK,700,700,4023,
bui1313,OK,550,550,3549,
bui1314,OK,600,600,4141,
bui1315,OK,1400,1400,3537,
bui1316,OK,700,700,3281,
bui1317,OK,1150,1150,4255,
bui1318,OK,650,650,4018,
bui1319,OK,1150,1150,2874,
bui132,OK,650,650,3775,
bui1320,OK,600,600,2656,
bui1321,OK,425,425,2747,
bui1322,OK,1400,1400,2791,
bui1323,OK,700,700,2945,
bui1324,OK,550,550,9445,
bui1325,OK,650,650,3680,
bui1326,OK,600,600,5437,
bui1327,OK,1400,1400,3417,
bui1328,OK,475,475,2999,
bui1329,OK,410,410,3730,
bui133,OK,410,410,2416,
bui1330,OK,410,410,4203,
bui1331,OK,410,410,2641,
bui1332,OK,500,500,2748,
bui1333,OK,700,700,5592,
bui1334,OK,450,450,5478,
bui1335,OK,700,700,3354,
bui1336,OK,650,650,4086,
bui1337,OK,600,600,4070,
bui1338,OK,500,500,5997,
bui1339,OK,1400,1400,3129,
bui134,OK,450,450,3891,
bui1340,OK,500,500,2466,
bui1341,OK,410,410,2961,
bui1342,OK,600,600,3840,
bui1343,OK,475,475,3571,
bui1344,OK,475,475,2912,
bui1345,OK,1400,1400,2993,
bui1346,OK,500,500,6275,
bui1347,OK,450,450,6330,
bui1348,OK,410,410,2921,
bui1349,OK,425,425,4371,
bui135,OK,1400,1400,3704,
bui1350,OK,450,450,2573,
bui1351,OK,900,900,3255,
bui1352,OK,410,410,4761,
bui1353,OK,700,700,3070,
bui1354,OK,550,550,5674,
bui1355,OK,500,500,3011,
bui1356,OK,450,450,3432,
bui1357,OK,410,410,2853,
bui1358,OK,450,450,4530,
bui1359,OK,600,600,2820,
bui136,OK,500,500,3537,
bui1360,OK,450,450,4324,
bui1361,OK,425,425,3145,
bui1362,OK,1150,1150,4445,
bui1363,OK,1150,1150,3633,
bui1364,OK,475,475,3208,
bui1365,OK,1150,1150,3544,
bui1366,OK,650,650,2849,
bui1367,OK,425,425,5595,
bui1368,OK,650,650,8627,
bui1369,OK,410,410,3613,
bui137,OK,600,600,4969,
bui1370,OK,550,550,2439,
bui1371,OK,900,900,4094,
bui1372,OK,500,500,3380,
bui1373,OK,600,600,3152,
bui1374,OK,500,500,2681,
bui1375,OK,600,600,3155,
bui1376,OK,1400,1400,4006,
bui1377,OK,600,600,2956,
bui1378,OK,410,410,3841,
bui1379,OK,1150,1150,3902,
bui138,OK,500,500,2870,
bui1380,OK,650,650,3439,
bui1381,OK,425,425,9401,
bui1382,OK,1400,1400,3466,
bui1383,OK,410,410,3250,
bui1384,OK,1150,1150,3345,
bui1385,OK,700,700,3155,
bui1386,OK,900,900,3552,
bui1387,OK,425,425,4140,
bui1388,OK,550,550,3048,
bui1389,OK,600,600,3677,
bui139,OK,500,500,3933,
bui1390,OK,410,410,4785,
bui1391,OK,650,650,3326,
bui1392,OK,500,500,2528,
